ind_id;ind_in_id;ind_it_id;ind_qty;ind_total
1075;1299;1299;6195;12636
1076;1617;1617;9854;36811
1077;584;584;1916;2081
1078;2022;2022;3669;22888
1079;4936;4936;7225;22729
1080;9923;9923;175;23542
1081;569;569;2430;9766
1082;515;515;1926;15245
1083;1289;1289;5485;27151
1084;434;434;3654;18629
1085;1322;1322;1021;33197
1086;724;724;8790;6131
1087;1421;1421;6814;6284
1088;786;786;5008;0
1089;1337;1337;7668;25044
1090;2674;2674;693;20452
1091;697;697;610;37361
1092;9737;9737;5640;8136
1093;1830;1830;6730;46406
1094;1415;1415;5797;13635
1095;1208;1208;1493;781
1096;560;560;369;36591
1097;296;296;7830;36143
1098;1406;1406;4778;11325
1099;1485;1485;6295;2968
1100;449;449;578;49844
1101;2134;2134;2225;21546
1102;481;481;5845;43299
1103;2452;2452;6963;16696
1104;643;643;9161;32672
1105;589;589;3558;29449
1106;1493;1493;2718;46102
1107;9619;9619;0;49793
1108;9590;9590;2215;39697
1109;2112;2112;5886;33199
1110;1461;1461;3161;42609
1111;3330;3330;6221;9697
1112;3018;3018;8518;43429
1113;7284;7284;5983;26102
1114;156;156;9385;11757
1115;446;446;0;6560
1116;3035;3035;6154;19874
1117;978;978;3348;21799
1118;722;722;4425;31314
1119;1755;1755;8833;2758
1120;979;979;7969;22990
1121;509;509;3021;16385
1122;1965;1965;0;37238
1123;3412;3412;5425;20548
1124;1534;1534;793;2269
1125;9950;9950;1278;26753
1126;711;711;4993;2395
1127;2271;2271;993;43410
1128;2034;2034;8908;38851
1129;5421;5421;2341;3886
1130;1353;1353;5723;44837
1131;9872;9872;9571;26493
1132;302;302;6083;25485
1133;1021;1021;5826;49112
1134;1404;1404;2024;23044
1135;155;155;7139;1183
1136;1892;1892;7375;30242
1137;2384;2384;6647;43069
1138;58;58;7951;32573
1139;453;453;6586;47701
1140;1924;1924;4964;22526
1141;1132;1132;6324;0
1142;315;315;95;33403
1143;796;796;8304;16433
1144;190;190;6575;23084
1145;1604;1604;927;32435
1146;379;379;1847;10754
1147;1536;1536;1447;43932
1148;1229;1229;2175;32033
1149;684;684;4628;34649
1150;459;459;6256;7074
1151;1011;1011;575;30907
1152;1435;1435;2448;14792
1153;622;622;7068;4828
1154;926;926;1536;8567
1155;2495;2495;9862;29978
1156;1654;1654;1756;33458
1157;677;677;870;34308
1158;1791;1791;9785;22750
1159;338;338;947;14427
1160;988;988;851;5919
1161;2390;2390;5970;27054
1162;862;862;252;2692
1163;314;314;1217;10941
1164;2266;2266;6995;35811
1165;9751;9751;2644;38362
1166;52;52;9804;16115
1167;699;699;7335;34212
1168;601;601;4196;44316
1169;904;904;1379;3058
1170;443;443;8608;10574
1171;9680;9680;2737;26317
1172;6996;6996;8204;26804
1173;531;531;6763;39225
1174;1388;1388;9461;33613
1175;2197;2197;2508;30232
1176;1566;1566;7874;39586
1177;781;781;4718;49952
1178;1610;1610;0;14153
1179;836;836;8851;38113
1180;5115;5115;9866;41514
1181;326;326;9432;32820
1182;1134;1134;3546;20361
1183;179;179;8818;8761
1184;726;726;4279;31776
1185;9986;9986;6086;22979
1186;9714;9714;5148;30044
1187;9845;9845;7123;21665
1188;1476;1476;9015;16918
1189;1849;1849;4289;19134
1190;2587;2587;2163;39585
1191;2031;2031;5382;16874
1192;1168;1168;6504;7491
1193;2166;2166;6862;28641
1194;2782;2782;7003;26654
1195;1000;1000;5734;20646
1196;1987;1987;8995;19833
1197;1419;1419;6072;22462
1198;673;673;8879;30622
1199;1618;1618;1309;34722
1200;666;666;3930;16319
1201;735;735;1124;26542
1202;9674;9674;4512;49615
1203;9995;9995;7251;28975
1204;9445;9445;796;24074
1205;2677;2677;6020;30757
1206;1015;1015;3518;4103
1207;358;358;2372;25566
1208;875;875;5686;21215
1209;9968;9968;7608;28335
1210;1857;1857;9029;40391
1211;54;54;1987;33506
1212;779;779;7039;20154
1213;91;91;2019;34637
1214;1232;1232;9920;22913
1215;9656;9656;1516;23098
1216;336;336;7306;6692
1217;9486;9486;7152;43931
1218;1737;1737;5973;29165
1219;43;43;5132;12831
1220;644;644;1847;8317
1221;2474;2474;5522;44450
1222;563;563;789;17293
1223;1665;1665;3046;25182
1224;369;369;2033;13472
1225;543;543;5998;43699
1226;974;974;2104;18826
1227;2373;2373;5876;48162
1228;9873;9873;1200;12571
1229;1312;1312;1029;12966
1230;1653;1653;466;10398
1231;854;854;6437;17124
1232;3126;3126;8995;19330
1233;776;776;3408;29431
1234;840;840;4920;21793
1235;1175;1175;8741;14971
1236;1006;1006;4919;33204
1237;3933;3933;6295;41386
1238;3591;3591;8021;34686
1239;1788;1788;8260;1019
1240;3608;3608;2567;18876
1241;876;876;2775;4477
1242;1778;1778;1436;450
1243;462;462;1407;38583
1244;77;77;5261;28743
1245;1192;1192;175;6079
1246;977;977;8343;46720
1247;238;238;4484;22853
1248;9653;9653;6943;5728
1249;1007;1007;5487;3555
1250;1856;1856;8428;13954
1251;829;829;1842;25902
1252;1330;1330;98;43297
1253;3289;3289;3746;17790
1254;2300;2300;0;26404
1255;966;966;9463;21869
1256;612;612;8409;9248
1257;2423;2423;335;24433
1258;760;760;1465;15503
1259;3462;3462;5217;30375
1260;1891;1891;4799;11930
1261;9994;9994;3916;5940
1262;860;860;7643;0
1263;712;712;1171;12995
1264;1087;1087;4657;8248
1265;963;963;7141;17936
1266;847;847;2591;23266
1267;596;596;2992;14176
1268;2754;2754;3631;40723
1269;3599;3599;7100;12843
1270;1487;1487;1178;7941
1271;1183;1183;6597;39893
1272;856;856;1011;15306
1273;9961;9961;9132;9245
1274;1885;1885;7714;28145
1275;1595;1595;2565;43955
1276;2318;2318;9072;3840
1277;965;965;4085;44000
1278;2774;2774;9382;28710
1279;9493;9493;7785;46438
1280;785;785;1858;7393
1281;2925;2925;7655;46979
1282;946;946;7620;45972
1283;3417;3417;8933;42434
1284;3089;3089;5714;9015
1285;9809;9809;2601;49012
1286;556;556;8625;34496
1287;1235;1235;6339;23827
1288;2781;2781;5249;1539
1289;549;549;3946;3027
1290;466;466;6511;49924
1291;2226;2226;8406;5722
1292;604;604;3453;8771
1293;5449;5449;1078;25883
1294;472;472;3222;4310
1295;1445;1445;4343;39088
1296;504;504;4924;12935
1297;381;381;1604;41482
1298;830;830;6779;42201
1299;403;403;4266;20646
1300;669;669;2669;5477
1301;507;507;7183;41903
1302;120;120;4712;5996
1303;1564;1564;7385;10010
1304;1256;1256;5764;47786
1305;1140;1140;8891;13662
1306;1179;1179;7417;48647
1307;1013;1013;2711;16656
1308;4464;4464;2384;15151
1309;1765;1765;1181;23834
1310;892;892;390;22564
1311;2844;2844;4324;27868
1312;125;125;953;30537
1313;9782;9782;3681;27995
1314;2137;2137;3359;8110
1315;9981;9981;7144;33396
1316;1542;1542;6297;15958
1317;1303;1303;8711;13506
1318;841;841;5458;3979
1319;1088;1088;2055;9236
1320;9814;9814;8516;33440
1321;4557;4557;6253;49438
1322;554;554;7744;12636
1323;3451;3451;9685;37696
1324;888;888;589;12919
1325;70;70;2773;2218
1326;577;577;3143;31122
1327;325;325;9934;39423
1328;1901;1901;5909;4934
1329;2706;2706;3371;39056
1330;269;269;7641;31019
1331;1114;1114;7467;12357
1332;1605;1605;7306;1798
1333;1907;1907;5116;8064
1334;906;906;5115;40961
1335;185;185;4675;15490
1336;932;932;2943;40982
1337;1416;1416;235;35962
1338;995;995;3169;44647
1339;125;125;6824;45353
1340;1672;1672;5185;364
1341;1815;1815;5914;17839
1342;7498;7498;3954;8675
1343;706;706;4067;27704
1344;920;920;3555;30463
1345;9576;9576;2187;22055
1346;1360;1360;7452;25185
1347;3188;3188;9773;30775
1348;1740;1740;7719;17773
1349;794;794;6078;20913
1350;486;486;8047;23129
1351;203;203;6214;49429
1352;769;769;6147;37502
1353;1022;1022;4724;32965
1354;2915;2915;5750;37206
1355;838;838;6417;6038
1356;736;736;9439;29266
1357;1240;1240;5027;18300
1358;444;444;6796;47090
1359;603;603;2991;45567
1360;2573;2573;5747;32539
1361;2308;2308;7484;9224
1362;1835;1835;6802;11721
1363;3043;3043;9014;26094
1364;9816;9816;3541;42815
1365;9668;9668;2923;10206
1366;9580;9580;7018;26070
1367;1227;1227;5838;0
1368;1840;1840;8566;22473
1369;2124;2124;8684;37033
1370;3582;3582;4201;42620
1371;987;987;6062;42414
1372;968;968;5541;29996
1373;742;742;8635;18859
1374;940;940;6871;8626
1375;654;654;2602;8872
1376;7807;7807;2298;15600
1377;268;268;3677;40762
1378;650;650;6129;34931
1379;1576;1576;8402;7233
1380;2094;2094;5321;40863
1381;3999;3999;3370;27033
1382;1716;1716;2214;346
1383;1983;1983;9831;21650
1384;3728;3728;5325;34021
1385;173;173;1427;15927
1386;791;791;1320;31590
1387;276;276;2582;24854
1388;145;145;9366;18833
1389;883;883;8699;20858
1390;125;125;5237;34922
1391;291;291;7916;36223
1392;1040;1040;3440;22682
1393;1328;1328;178;38871
1394;1029;1029;1076;49079
1395;1890;1890;7702;12813
1396;4922;4922;9112;41140
1397;496;496;4941;6118
1398;1094;1094;526;32581
1399;1932;1932;631;34889
1400;9628;9628;5170;20256
1401;1855;1855;1613;45985
1402;1642;1642;1207;2711
1403;1220;1220;9035;43741
1404;1062;1062;1877;25152
1405;3348;3348;1984;28499
1406;694;694;672;43133
1407;3975;3975;7513;30570
1408;998;998;7853;28875
1409;634;634;3148;24093
1410;3539;3539;4118;21605
1411;309;309;5761;15275
1412;542;542;8898;44334
1413;1047;1047;8394;11066
1414;744;744;7670;6227
1415;1434;1434;2376;18533
1416;9681;9681;5269;32193
1417;1272;1272;6971;37573
1418;110;110;3688;27700
1419;693;693;2114;10167
1420;394;394;1603;11224
1421;1459;1459;4435;35351
1422;1123;1123;6473;7236
1423;127;127;9867;1615
1424;1205;1205;3447;2111
1425;125;125;6285;6396
1426;1801;1801;2622;19731
1427;209;209;5363;41125
1428;235;235;7558;19779
1429;1260;1260;9169;45813
1430;866;866;3491;17731
1431;1467;1467;7358;9482
1432;9867;9867;3151;8181
1433;166;166;5497;41
1434;3061;3061;3232;36976
1435;9710;9710;3708;44877
1436;2588;2588;2163;24322
1437;3297;3297;3179;6604
1438;1942;1942;7954;46497
1439;393;393;3340;5521
1440;1484;1484;754;22793
1441;3153;3153;3807;1020
1442;2512;2512;4729;45979
1443;1532;1532;6218;44740
1444;1548;1548;4581;49252
1445;3826;3826;9476;19646
1446;844;844;9018;41888
1447;4021;4021;5046;11615
1448;2234;2234;2509;32643
1449;3891;3891;8700;30545
1450;329;329;2432;30620
1451;1800;1800;2140;3566
1452;112;112;1252;28417
1453;5338;5338;8412;22413
1454;221;221;9029;23664
1455;911;911;734;34904
1456;1318;1318;5141;38749
1457;2955;2955;1340;1096
1458;5507;5507;5588;41630
1459;541;541;5592;18756
1460;387;387;9363;8767
1461;2238;2238;5310;2008
1462;157;157;9955;10790
1463;1579;1579;8685;33062
1464;9892;9892;9657;6361
1465;2322;2322;6760;12123
1466;813;813;2610;7094
1467;1364;1364;3401;44293
1468;1214;1214;5162;24089
1469;678;678;3961;11349
1470;9654;9654;213;44211
1471;2467;2467;2090;25588
1472;161;161;9018;41076
1473;390;390;348;22178
1474;1273;1273;1359;37373
1475;125;125;7797;10204
1476;1209;1209;9706;39372
1477;9697;9697;255;12495
1478;1017;1017;5285;2363
1479;335;335;3971;32464
1480;929;929;7268;14508
1481;2067;2067;7576;8116
1482;2351;2351;2854;8481
1483;1157;1157;8859;39234
1484;2260;2260;6736;15192
1485;148;148;1350;14165
1486;9805;9805;6105;31064
1487;230;230;4739;35767
1488;2907;2907;6469;26377
1489;9444;9444;2497;2072
1490;4550;4550;8567;6128
1491;1110;1110;822;23225
1492;1052;1052;7592;14974
1493;65;65;2362;27741
1494;125;125;3977;46754
1495;1010;1010;5445;20785
1496;635;635;3852;40229
1497;2567;2567;6045;12916
1498;2066;2066;6561;38379
1499;1634;1634;7822;37128
1500;1136;1136;6866;12552
1501;1465;1465;5617;47595
1502;3834;3834;9885;37525
1503;1591;1591;8548;21294
1504;1146;1146;8487;36333
1505;1926;1926;342;5031
1506;1521;1521;3123;12489
1507;200;200;904;6238
1508;441;441;7053;35039
1509;2343;2343;1231;13460
1510;1032;1032;1028;45532
1511;3091;3091;4886;26253
1512;1097;1097;6056;48733
1513;3721;3721;1616;9166
1514;397;397;8325;4248
1515;125;125;1787;651
1516;501;501;2455;43527
1517;1549;1549;1096;21556
1518;2904;2904;1948;17870
1519;106;106;8307;42195
1520;3523;3523;654;31059
1521;1147;1147;7871;21326
1522;1530;1530;6932;17915
1523;125;125;2664;22017
1524;4649;4649;5395;5221
1525;1651;1651;9391;20985
1526;908;908;4499;10614
1527;2099;2099;6656;13335
1528;574;574;6371;25424
1529;270;270;5914;16588
1530;848;848;3944;19975
1531;9647;9647;3661;26456
1532;351;351;3694;24116
1533;9938;9938;7464;15234
1534;2359;2359;7106;19911
1535;2685;2685;1650;16912
1536;1523;1523;7692;20590
1537;3142;3142;4307;37186
1538;3637;3637;372;2900
1539;1167;1167;6394;10160
1540;2378;2378;8228;1675
1541;9771;9771;5201;24825
1542;986;986;7687;728
1543;1194;1194;5237;12916
1544;1143;1143;1468;6539
1545;1092;1092;3681;29874
1546;1621;1621;4767;24492
1547;2216;2216;5975;5807
1548;478;478;4037;23492
1549;517;517;2190;46102
1550;1589;1589;2989;27258
1551;196;196;2756;18673
1552;578;578;4097;45046
1553;1848;1848;8255;46183
1554;2789;2789;7167;6069
1555;1222;1222;8995;41226
1556;4620;4620;8686;29679
1557;9468;9468;7220;15507
1558;9466;9466;3152;16072
1559;511;511;9096;15348
1560;9904;9904;5844;44417
1561;1311;1311;6467;49154
1562;863;863;4533;30814
1563;1981;1981;1138;18451
1564;218;218;7287;43485
1565;125;125;7368;19076
1566;513;513;1191;2137
1567;2581;2581;8593;33498
1568;945;945;4510;39254
1569;1498;1498;6674;37335
1570;878;878;4095;30060
1571;1512;1512;8149;6340
1572;9414;9414;724;18656
1573;1125;1125;5555;7709
1574;2911;2911;78;40520
1575;477;477;5454;6233
1576;7390;7390;184;20598
1577;1193;1193;1694;4999
1578;1005;1005;1196;15478
1579;9662;9662;1713;25346
1580;1971;1971;4623;46492
1581;9976;9976;8524;4806
1582;1056;1056;2618;39842
1583;5525;5525;4181;29322
1584;519;519;2925;39330
1585;3763;3763;1188;1301
1586;29;29;9565;31409
1587;2523;2523;5440;27932
1588;667;667;296;9165
1589;1151;1151;8112;28685
1590;2698;2698;2965;0
1591;545;545;0;37233
1592;9911;9911;472;5082
1593;7899;7899;1154;21114
1594;1381;1381;1276;37551
1595;3314;3314;549;15743
1596;1559;1559;1760;2520
1597;759;759;668;44011
1598;546;546;6548;32276
1599;3380;3380;7951;19431
1600;936;936;4101;37463
1601;9916;9916;2490;27737
1602;820;820;6175;40994
1603;1280;1280;1464;16553
1604;10;10;7363;36157
1605;1812;1812;8095;16041
1606;3440;3440;4841;20918
1607;874;874;2031;16
1608;9774;9774;8543;37337
1609;1684;1684;8176;5663
1610;592;592;1713;49835
1611;1020;1020;8810;20627
1612;2722;2722;6991;24680
1613;2358;2358;6024;29
1614;1685;1685;1439;40725
1615;1104;1104;4472;18855
1616;747;747;7321;39610
1617;1207;1207;3849;9311
1618;1261;1261;352;1492
1619;562;562;8214;29121
1620;2531;2531;6099;42183
1621;364;364;7804;37666
1622;1173;1173;5751;24204
1623;3200;3200;8296;24333
1624;9451;9451;6399;10568
1625;324;324;3709;102
1626;1570;1570;3623;24978
1627;125;125;6995;35225
1628;450;450;9449;31104
1629;993;993;5005;41965
1630;922;922;8318;37999
1631;1408;1408;4785;12222
1632;3729;3729;3637;38321
1633;3515;3515;3744;35567
1634;340;340;7096;28014
1635;764;764;9224;47609
1636;2966;2966;8449;5498
1637;1772;1772;7059;38252
1638;125;125;5255;3685
1639;3731;3731;6086;13280
1640;2646;2646;8084;18411
1641;3807;3807;9158;1285
1642;22;22;1022;44072
1643;232;232;7265;22269
1644;1198;1198;8583;9329
1645;365;365;9302;8058
1646;125;125;5975;12552
1647;2603;2603;4449;5053
1648;2154;2154;9716;30388
1649;530;530;6804;18696
1650;1283;1283;3229;26132
1651;1099;1099;7912;43209
1652;1698;1698;315;42519
1653;1203;1203;8335;3155
1654;566;566;1851;27248
1655;1329;1329;6297;49797
1656;788;788;6739;3532
1657;2218;2218;7879;16660
1658;1126;1126;5066;5985
1659;565;565;3654;36054
1660;2987;2987;4471;41063
1661;1822;1822;7847;35692
1662;2229;2229;2583;18912
1663;3720;3720;3537;45371
1664;1105;1105;9858;17663
1665;1230;1230;6928;37613
1666;773;773;5173;32306
1667;1552;1552;3246;39113
1668;9902;9902;8928;22014
1669;3078;3078;2215;43115
1670;1929;1929;6024;13356
1671;1713;1713;261;1358
1672;789;789;8594;5626
1673;8454;8454;4266;38212
1674;1141;1141;129;10709
1675;1739;1739;6941;40898
1676;1602;1602;6782;43593
1677;1263;1263;8487;1934
1678;1116;1116;9714;15003
1679;9715;9715;7097;2510
1680;1307;1307;7735;37550
1681;9821;9821;9175;19924
1682;367;367;7279;4837
1683;1462;1462;2645;12408
1684;204;204;1775;15833
1685;2886;2886;406;44790
1686;1039;1039;4470;19702
1687;980;980;5302;35166
1688;223;223;1892;8318
1689;1826;1826;798;28217
1690;9643;9643;2484;44077
1691;976;976;570;38838
1692;807;807;1992;32267
1693;2076;2076;1601;17631
1694;1120;1120;1614;22216
1695;1691;1691;237;32719
1696;1486;1486;6575;32372
1697;1884;1884;7485;48701
1698;950;950;7407;4606
1699;1681;1681;1654;21716
1700;3955;3955;4129;25751
1701;787;787;0;23439
1702;9666;9666;2728;33038
1703;1158;1158;5521;37272
1704;532;532;7500;5339
1705;3458;3458;780;24774
1706;1707;1707;2968;37582
1707;739;739;9319;4307
1708;1355;1355;6050;42445
1709;263;263;8205;36350
1710;900;900;4911;6203
1711;871;871;9516;1597
1712;3371;3371;8253;1657
1713;683;683;8165;3475
1714;757;757;7970;48504
1715;2180;2180;5919;21139
1716;1068;1068;5297;30855
1717;9570;9570;567;6504
1718;1858;1858;9938;0
1719;2018;2018;1762;29537
1720;1380;1380;9452;22872
1721;1437;1437;2458;17910
1722;1823;1823;9871;47140
1723;3118;3118;0;30794
1724;1504;1504;1354;43797
1725;2943;2943;8130;49038
1726;2148;2148;9731;24518
1727;3848;3848;5453;19090
1728;1275;1275;8269;37994
1729;285;285;6992;15995
1730;2102;2102;2651;27990
1731;1872;1872;9893;8525
1732;1121;1121;366;44892
1733;2859;2859;9297;47328
1734;1794;1794;1079;43286
1735;2975;2975;8059;26758
1736;3138;3138;2968;14110
1737;2019;2019;5007;36886
1738;1153;1153;3654;17564
1739;330;330;9780;7068
1740;9462;9462;1865;41059
1741;1711;1711;8808;7207
1742;1449;1449;1087;15395
1743;5933;5933;8420;42720
1744;1455;1455;7098;21968
1745;9705;9705;6982;22014
1746;1775;1775;1282;42479
1747;898;898;4232;37180
1748;9850;9850;2405;28792
1749;30;30;4023;19126
1750;1164;1164;5682;1077
1751;572;572;6318;1863
1752;419;419;9670;25868
1753;2699;2699;6637;19163
1754;2434;2434;5723;31733
1755;738;738;7955;3806
1756;1946;1946;9197;28611
1757;4036;4036;4258;42644
1758;551;551;1374;39241
1759;366;366;7392;38234
1760;1833;1833;7770;30821
1761;1063;1063;5327;5683
1762;1206;1206;4699;49588
1763;6618;6618;2326;38311
1764;688;688;3399;14455
1765;624;624;8313;27824
1766;2592;2592;4544;11311
1767;1340;1340;219;4269
1768;1796;1796;7173;8370
1769;1664;1664;106;26716
1770;2241;2241;5002;34393
1771;1944;1944;912;34252
1772;842;842;1643;13291
1773;2892;2892;788;49435
1774;9725;9725;8073;38478
1775;713;713;2954;15665
1776;2239;2239;8365;2514
1777;864;864;4039;4419
1778;1129;1129;2773;8826
1779;2005;2005;4372;21783
1780;1752;1752;6847;6559
1781;1070;1070;5499;37337
1782;1509;1509;3047;40298
1783;1657;1657;4246;18867
1784;1843;1843;1309;14918
1785;1090;1090;6333;26127
1786;1410;1410;222;32656
1787;2027;2027;3730;25728
1788;771;771;3574;15594
1789;4068;4068;3125;39480
1790;826;826;8863;48146
1791;907;907;8710;21465
1792;1767;1767;3633;47645
1793;1086;1086;6262;29330
1794;729;729;2009;26246
1795;1903;1903;6538;35375
1796;7084;7084;4108;7619
1797;1357;1357;8762;27084
1798;1810;1810;5020;28264
1799;2093;2093;8786;44143
1800;9621;9621;2438;10702
1801;125;125;1063;38210
1802;248;248;7059;28810
1803;9941;9941;2299;0
1804;1191;1191;9021;2075
1805;426;426;4770;34733
1806;674;674;4674;16824
1807;609;609;8882;38572
1808;5589;5589;8564;26432
1809;9360;9360;2768;30684
1810;598;598;9591;16068
1811;99;99;5157;1291
1812;227;227;1484;24191
1813;754;754;7002;33818
1814;3029;3029;544;17458
1815;992;992;2270;31675
1816;1705;1705;2280;43483
1817;2398;2398;453;15385
1818;1633;1633;1016;30720
1819;1411;1411;7066;23392
1820;2807;2807;8090;38328
1821;3912;3912;813;45168
1822;872;872;6645;35582
1823;2072;2072;4048;38674
1824;405;405;1244;18889
1825;2438;2438;6292;28570
1826;2936;2936;7279;12928
1827;1919;1919;5381;36606
1828;1581;1581;8779;33961
1829;246;246;1535;23189
1830;959;959;8846;3103
1831;1270;1270;9603;8045
1832;1492;1492;9019;25430
1833;745;745;3987;26154
1834;1268;1268;1934;14682
1835;224;224;5783;11080
1836;1553;1553;8441;18349
1837;2337;2337;748;8527
1838;352;352;5225;38222
1839;1387;1387;6540;34134
1840;1244;1244;1659;48093
1841;2135;2135;1340;0
1842;464;464;5167;37554
1843;1597;1597;805;6224
1844;404;404;3534;45044
1845;4821;4821;3705;49526
1846;1181;1181;7225;38188
1847;7072;7072;6631;23954
1848;580;580;5718;37646
1849;816;816;9740;30187
1850;1211;1211;4258;0
1851;1089;1089;3655;47654
1852;3776;3776;7745;32762
1853;1399;1399;7955;19989
1854;2705;2705;695;26899
1855;743;743;1624;3691
1856;301;301;4419;39936
1857;435;435;3010;48975
1858;2078;2078;1055;25120
1859;2590;2590;2729;49535
1860;9350;9350;7491;9920
1861;2961;2961;9294;23505
1862;2441;2441;103;21805
1863;2513;2513;7029;30217
1864;1405;1405;3922;4611
1865;2546;2546;9988;3243
1866;3911;3911;6139;27581
1867;1876;1876;7498;8023
1868;1911;1911;5068;25861
1869;1345;1345;4762;48036
