pod_id;pod_po_id;pod_it_id;pod_qtity;pod_remainingqtity
1112;3018;3018;3268;2395
1113;7284;7284;2788;1314
1114;156;156;4616;578
1115;446;446;2900;633
1116;3035;3035;172;238
1117;978;978;9;1725
1118;722;722;4783;1175
1119;1755;1755;688;1989
1120;979;979;403;572
1121;509;509;3207;230
1122;1965;1965;1265;2210
1123;3412;3412;2589;1863
1124;1534;1534;4750;2232
1125;9950;9950;373;857
1126;711;711;262;1071
1127;2271;2271;2353;1332
1128;2034;2034;3216;1211
1129;5421;5421;105;1008
1130;1353;1353;1647;586
1131;9872;9872;392;1322
1132;302;302;407;1362
1133;1021;1021;1456;2102
1134;1404;1404;2279;1558
1135;155;155;2330;20
1136;1892;1892;309;1054
1137;2384;2384;3677;2254
1138;58;58;3039;50
1139;453;453;2090;484
1140;1924;1924;1526;822
1141;1132;1132;87;150
1142;315;315;2488;2170
1143;796;796;2560;1861
1144;190;190;2344;8
1145;1604;1604;3371;0
1146;379;379;2714;458
1147;1536;1536;4068;155
1148;1229;1229;523;548
1149;684;684;4011;2408
1150;459;459;4945;1629
1151;1011;1011;3045;8
1152;1435;1435;2438;1760
1153;622;622;3360;1838
1154;926;926;4881;1348
1155;2495;2495;2304;2256
1156;1654;1654;3476;755
1157;677;677;1595;802
1158;1791;1791;3068;1721
1159;338;338;3117;2189
1160;988;988;2721;1138
1161;2390;2390;4299;1266
1162;862;862;1870;255
1163;314;314;212;1858
1164;2266;2266;685;16
1165;9751;9751;4098;898
1166;52;52;125;1542
1167;699;699;1162;292
1168;601;601;1811;2256
1169;904;904;508;557
1170;443;443;2285;2079
1171;9680;9680;2590;484
1172;6996;6996;1496;1675
1173;531;531;1971;691
1174;1388;1388;2693;1167
1175;2197;2197;4163;422
1176;1566;1566;316;560
1177;781;781;718;348
1178;1610;1610;3705;1854
1179;836;836;244;2231
1180;5115;5115;1378;398
1181;326;326;2660;916
1182;1134;1134;1195;784
1183;179;179;1830;1304
1184;726;726;4206;1880
1185;9986;9986;161;578
1186;9714;9714;3602;2062
1187;9845;9845;2954;2024
1188;1476;1476;2048;754
1189;1849;1849;1576;1803
1190;2587;2587;4975;1765
1191;2031;2031;3855;251
1192;1168;1168;3714;532
1193;2166;2166;608;362
1194;2782;2782;4923;1847
1195;1000;1000;4369;2057
1196;1987;1987;2227;2396
1197;1419;1419;3217;312
1198;673;673;2276;1844
1199;1618;1618;1874;1610
1200;666;666;3246;958
1201;735;735;2209;166
1202;9674;9674;902;399
1203;9995;9995;3560;2491
1204;9445;9445;3238;328
1205;2677;2677;1421;1144
1206;1015;1015;3449;834
1207;358;358;1074;1069
1208;875;875;4746;671
1209;9968;9968;4197;925
1210;1857;1857;4565;1695
1211;54;54;1586;406
1212;779;779;4771;1448
1213;91;91;1351;1991
1214;1232;1232;1689;1790
1215;9656;9656;456;222
1216;336;336;1526;482
1217;9486;9486;2468;1451
1218;1737;1737;2665;2479
1219;43;43;50;1938
1220;644;644;2084;1337
1221;2474;2474;1144;2019
1222;563;563;4115;2039
1223;1665;1665;235;453
1224;369;369;533;1293
1225;543;543;3431;1828
1226;974;974;3876;2452
1227;2373;2373;887;1312
1228;9873;9873;125;1344
1229;1312;1312;2048;1611
1230;1653;1653;3324;527
1231;854;854;1936;247
1232;3126;3126;2099;1005
1233;776;776;3443;244
1234;840;840;1830;1272
1235;1175;1175;1999;232
1236;1006;1006;4170;516
1237;3933;3933;1757;793
1238;3591;3591;2636;976
1239;1788;1788;3593;735
1240;3608;3608;2784;2245
1241;876;876;1713;993
1242;1778;1778;2527;1353
1243;462;462;3208;2329
1244;77;77;2851;107
1245;1192;1192;2011;1358
1246;977;977;3389;1304
1247;238;238;4085;1042
1248;9653;9653;2363;1073
1249;1007;1007;3919;1625
1250;1856;1856;4466;1574
1251;829;829;2843;945
1252;1330;1330;4759;334
1253;3289;3289;552;2406
1254;2300;2300;125;273
1255;966;966;2226;1440
1256;612;612;4791;627
1257;2423;2423;2102;2446
1258;760;760;3094;1198
1259;3462;3462;667;1001
1260;1891;1891;3026;1193
1261;9994;9994;4807;125
1262;860;860;2546;2022
1263;712;712;2561;2225
1264;1087;1087;4027;1561
1265;963;963;1422;398
1266;847;847;2261;1448
1267;596;596;2465;1902
1268;2754;2754;3144;1204
1269;3599;3599;2941;718
1270;1487;1487;4352;1558
1271;1183;1183;2520;2206
1272;856;856;3700;2190
1273;9961;9961;3891;474
1274;1885;1885;3875;1743
1275;1595;1595;4881;2194
1276;2318;2318;3338;343
1277;965;965;4557;665
1278;2774;2774;2937;2211
1279;9493;9493;1263;346
1280;785;785;3224;2435
1281;2925;2925;2145;524
1282;946;946;4347;1410
1283;3417;3417;1512;239
1284;3089;3089;1969;2220
1285;9809;9809;2582;36
1286;556;556;480;2083
1287;1235;1235;2177;2414
1288;2781;2781;1547;1099
1289;549;549;1217;2471
1290;466;466;2039;2333
1291;2226;2226;4898;2105
1292;604;604;1075;570
1293;5449;5449;1090;2095
1294;472;472;4610;2476
1295;1445;1445;3786;2043
1296;504;504;238;222
1297;381;381;4153;1269
1298;830;830;3501;2292
1299;403;403;1785;1930
1300;669;669;589;1160
1301;507;507;4547;1956
1302;120;120;245;99
1303;1564;1564;1144;323
1304;1256;1256;3012;2016
1305;1140;1140;1399;1919
1306;1179;1179;766;1885
1307;1013;1013;3953;470
1308;4464;4464;884;1091
1309;1765;1765;671;212
1310;892;892;3888;2430
1311;2844;2844;234;774
1312;125;125;4165;917
1313;9782;9782;1830;2100
1314;2137;2137;2443;1264
1315;9981;9981;881;477
1316;1542;1542;460;2283
1317;1303;1303;1033;1783
1318;841;841;592;4
1319;1088;1088;1444;1524
1320;9814;9814;942;816
1321;4557;4557;84;1534
1322;554;554;917;803
1323;3451;3451;1926;1233
1324;888;888;901;886
1325;70;70;4455;1953
1326;577;577;1444;1635
1327;325;325;2609;94
1328;1901;1901;4281;499
1329;2706;2706;89;2201
1330;269;269;4643;1971
1331;1114;1114;4185;1575
1332;1605;1605;1055;873
1333;1907;1907;1151;280
1334;906;906;674;1686
1335;185;185;3678;478
1336;932;932;1899;424
1337;1416;1416;3202;1086
1338;995;995;3501;724
1339;125;125;570;300
1340;1672;1672;1816;651
1341;1815;1815;1528;1613
1342;7498;7498;1293;1322
1343;706;706;876;886
1344;920;920;2329;40
1345;9576;9576;1804;1558
1346;1360;1360;732;1188
1347;3188;3188;4245;970
1348;1740;1740;3647;830
1349;794;794;3729;1999
1350;486;486;3325;2260
1351;203;203;4205;940
1352;769;769;3560;1264
1353;1022;1022;2057;767
1354;2915;2915;843;1114
1355;838;838;504;2126
1356;736;736;3629;1153
1357;1240;1240;3319;1366
1358;444;444;242;1938
1359;603;603;3557;62
1360;2573;2573;4955;284
1361;2308;2308;3157;1790
1362;1835;1835;4673;2471
1363;3043;3043;794;1390
1364;9816;9816;1029;742
1365;9668;9668;4703;855
1366;9580;9580;4180;2402
1367;1227;1227;3014;636
1368;1840;1840;1156;414
1369;2124;2124;3765;786
1370;3582;3582;3982;52
1371;987;987;2258;1196
1372;968;968;2532;1059
1373;742;742;22;2204
1374;940;940;4629;873
1375;654;654;4414;1703
1376;7807;7807;3792;212
1377;268;268;41;2417
1378;650;650;4598;1192
1379;1576;1576;4097;1829
1380;2094;2094;3723;764
1381;3999;3999;2199;665
1382;1716;1716;3963;1764
1383;1983;1983;552;1001
1384;3728;3728;1764;2442
1385;173;173;437;1030
1386;791;791;624;311
1387;276;276;3999;105
1388;145;145;307;1666
1389;883;883;125;2061
1390;125;125;169;1826
1391;291;291;49;1558
1392;1040;1040;3581;1649
1393;1328;1328;2960;661
1394;1029;1029;4945;16
1395;1890;1890;615;1362
1396;4922;4922;3659;1642
1397;496;496;1856;2432
1398;1094;1094;498;144
1399;1932;1932;4847;1686
1400;9628;9628;2626;1657
1401;1855;1855;2625;552
1402;1642;1642;2718;556
1403;1220;1220;3089;125
1404;1062;1062;4882;44
1405;3348;3348;4747;1946
1406;694;694;1066;1063
1407;3975;3975;1673;2382
1408;998;998;3538;1560
1409;634;634;2429;2395
1410;3539;3539;1429;1911
1411;309;309;1713;1913
1412;542;542;3587;1236
1413;1047;1047;3721;173
1414;744;744;1146;108
1415;1434;1434;4834;1799
1416;9681;9681;2756;2120
1417;1272;1272;4195;25
1418;110;110;4121;1470
1419;693;693;4031;1449
1420;394;394;591;2212
1421;1459;1459;4079;544
1422;1123;1123;181;2296
1423;127;127;2706;1470
1424;1205;1205;987;853
1425;125;125;3716;1460
1426;1801;1801;125;994
1427;209;209;401;2048
1428;235;235;4299;397
1429;1260;1260;2588;2187
1430;866;866;4407;2012
1431;1467;1467;969;61
1432;9867;9867;2558;280
1433;166;166;3294;2273
1434;3061;3061;195;2007
1435;9710;9710;1972;172
1436;2588;2588;1472;212
1437;3297;3297;1004;108
1438;1942;1942;4111;1720
1439;393;393;4081;1555
1440;1484;1484;805;1378
1441;3153;3153;697;1149
1442;2512;2512;3765;1251
1443;1532;1532;2087;211
1444;1548;1548;1570;2256
1445;3826;3826;3878;147
1446;844;844;3456;589
1447;4021;4021;1462;1384
1448;2234;2234;4860;1540
1449;3891;3891;1814;1362
1450;329;329;110;397
1451;1800;1800;2859;1336
1452;112;112;4465;171
1453;5338;5338;2735;982
1454;221;221;1467;433
1455;911;911;4256;1142
1456;1318;1318;3548;1861
1457;2955;2955;2444;1582
1458;5507;5507;12;2204
1459;541;541;2101;1084
1460;387;387;1166;951
1461;2238;2238;4346;1516
1462;157;157;1768;1984
1463;1579;1579;4085;1873
1464;9892;9892;4132;383
1465;2322;2322;1459;1850
1466;813;813;3871;1632
1467;1364;1364;3419;1464
1468;1214;1214;3392;667
1469;678;678;1749;2437
1470;9654;9654;4674;1586
1471;2467;2467;3830;2011
1472;161;161;3646;806
1473;390;390;114;2416
1474;1273;1273;3315;70
1475;125;125;3334;1063
1476;1209;1209;1827;1793
1477;9697;9697;1991;2085
1478;1017;1017;3612;1715
1479;335;335;3828;705
1480;929;929;2531;871
1481;2067;2067;2254;2111
1482;2351;2351;542;507
1483;1157;1157;2485;1535
1484;2260;2260;2478;1790
1485;148;148;1548;675
1486;9805;9805;1504;2391
1487;230;230;4823;1798
1488;2907;2907;1827;1840
1489;9444;9444;940;864
1490;4550;4550;3425;811
1491;1110;1110;4029;1131
1492;1052;1052;992;405
1493;65;65;2009;635
1494;125;125;2914;603
1495;1010;1010;1460;2363
1496;635;635;3930;1665
1497;2567;2567;4680;1878
1498;2066;2066;2955;2328
1499;1634;1634;110;406
1500;1136;1136;7;1015
1501;1465;1465;36;1626
1502;3834;3834;3070;716
1503;1591;1591;3110;1604
1504;1146;1146;2140;2277
1505;1926;1926;1281;887
1506;1521;1521;4214;529
1507;200;200;4351;255
1508;441;441;125;912
1509;2343;2343;4421;1871
1510;1032;1032;3133;1849
1511;3091;3091;2428;2277
1512;1097;1097;1556;2367
1513;3721;3721;3832;1498
1514;397;397;1184;213
1515;125;125;4570;1341
1516;501;501;3912;1008
1517;1549;1549;3803;448
1518;2904;2904;4283;83
1519;106;106;1606;2209
1520;3523;3523;2584;1959
1521;1147;1147;4955;2334
1522;1530;1530;4049;2125
1523;125;125;1592;2304
1524;4649;4649;2452;1626
1525;1651;1651;3324;455
1526;908;908;645;1606
1527;2099;2099;2837;171
1528;574;574;1636;1812
1529;270;270;2200;208
1530;848;848;1855;1898
1531;9647;9647;4405;2415
1532;351;351;2147;2257
1533;9938;9938;4037;1309
1534;2359;2359;3501;2191
1535;2685;2685;3821;1746
1536;1523;1523;2494;1394
1537;3142;3142;4184;1404
1538;3637;3637;2432;1759
1539;1167;1167;345;903
1540;2378;2378;1197;145
1541;9771;9771;2334;2135
1542;986;986;2154;886
1543;1194;1194;402;2470
1544;1143;1143;3694;1515
1545;1092;1092;3512;1034
1546;1621;1621;1869;1264
1547;2216;2216;196;1408
1548;478;478;4808;421
1549;517;517;2440;1763
1550;1589;1589;4003;1355
1551;196;196;2657;1217
1552;578;578;4647;1795
1553;1848;1848;3074;119
1554;2789;2789;371;947
1555;1222;1222;155;1181
1556;4620;4620;959;2002
1557;9468;9468;3445;913
1558;9466;9466;618;2479
1559;511;511;4787;1821
1560;9904;9904;1494;1781
1561;1311;1311;3444;358
1562;863;863;2578;943
1563;1981;1981;2150;703
1564;218;218;2565;2473
1565;125;125;3729;1935
1566;513;513;280;19
1567;2581;2581;2520;1057
1568;945;945;330;1808
1569;1498;1498;2363;968
1570;878;878;2075;2447
1571;1512;1512;4729;2104
1572;9414;9414;1371;1189
1573;1125;1125;3937;1681
1574;2911;2911;409;2063
1575;477;477;249;2324
1576;7390;7390;2800;1448
1577;1193;1193;3646;2156
1578;1005;1005;2899;788
1579;9662;9662;3941;591
1580;1971;1971;1455;1691
1581;9976;9976;449;198
1582;1056;1056;3029;2250
1583;5525;5525;4197;49
1584;519;519;3198;1353
1585;3763;3763;4198;681
1586;29;29;4758;620
1587;2523;2523;4074;2138
1588;667;667;3665;362
1589;1151;1151;3346;1009
1590;2698;2698;2862;2244
1591;545;545;4050;480
1592;9911;9911;3566;1426
1593;7899;7899;2646;2439
1594;1381;1381;3852;1622
1595;3314;3314;2753;2288
1596;1559;1559;4757;1191
1597;759;759;4;183
1598;546;546;2838;2497
1599;3380;3380;4966;2081
1600;936;936;3231;1014
1601;9916;9916;4350;207
1602;820;820;4866;2100
1603;1280;1280;2445;1954
1604;10;10;364;1816
1605;1812;1812;4275;1751
1606;3440;3440;1286;27
1607;874;874;710;113
1608;9774;9774;2664;556
1609;1684;1684;122;1124
1610;592;592;2355;2234
1611;1020;1020;2313;2347
1612;2722;2722;546;124
1613;2358;2358;1678;1887
1614;1685;1685;3331;129
1615;1104;1104;1045;1583
1616;747;747;414;609
1617;1207;1207;3381;894
1618;1261;1261;3953;1850
1619;562;562;3367;1792
1620;2531;2531;3971;1314
1621;364;364;1207;381
1622;1173;1173;3855;695
1623;3200;3200;1985;798
1624;9451;9451;4502;1224
1625;324;324;3026;1966
1626;1570;1570;1162;678
1627;125;125;3725;1251
1628;450;450;85;59
1629;993;993;2656;2275
1630;922;922;493;1132
1631;1408;1408;2796;1264
1632;3729;3729;808;2159
1633;3515;3515;2934;1208
1634;340;340;709;2078
1635;764;764;2106;1484
1636;2966;2966;583;598
1637;1772;1772;584;296
1638;125;125;3832;733
1639;3731;3731;3924;2103
1640;2646;2646;2912;653
1641;3807;3807;4047;506
1642;22;22;1410;1582
1643;232;232;3543;1739
1644;1198;1198;990;1275
1645;365;365;548;2398
1646;125;125;3504;356
1647;2603;2603;1888;2040
1648;2154;2154;4315;2309
1649;530;530;2807;38
1650;1283;1283;2338;1679
1651;1099;1099;1375;297
1652;1698;1698;1051;833
1653;1203;1203;4471;704
1654;566;566;994;766
1655;1329;1329;2024;632
1656;788;788;494;2012
1657;2218;2218;2880;1301
1658;1126;1126;2943;729
1659;565;565;2339;2350
1660;2987;2987;3112;1073
1661;1822;1822;2561;1277
1662;2229;2229;625;54
1663;3720;3720;7;781
1664;1105;1105;4629;2492
1665;1230;1230;4559;969
1666;773;773;1505;187
1667;1552;1552;2613;1417
1668;9902;9902;968;2309
1669;3078;3078;1225;1146
1670;1929;1929;461;984
1671;1713;1713;4831;312
1672;789;789;4549;160
1673;8454;8454;29;2248
1674;1141;1141;455;1139
1675;1739;1739;4924;808
1676;1602;1602;4798;1300
1677;1263;1263;312;1457
1678;1116;1116;994;2024
1679;9715;9715;3953;1326
1680;1307;1307;4522;1610
1681;9821;9821;4275;1138
1682;367;367;4411;1442
1683;1462;1462;2279;20
1684;204;204;318;596
1685;2886;2886;4118;835
1686;1039;1039;1744;431
1687;980;980;1337;1455
1688;223;223;1939;441
1689;1826;1826;3686;1445
1690;9643;9643;1611;1972
1691;976;976;2704;1797
1692;807;807;2641;2067
1693;2076;2076;1493;884
1694;1120;1120;811;1030
1695;1691;1691;351;1877
1696;1486;1486;3422;451
1697;1884;1884;1402;800
1698;950;950;3914;1747
1699;1681;1681;1432;305
1700;3955;3955;4044;2211
1701;787;787;891;1439
1702;9666;9666;919;2231
1703;1158;1158;3090;1163
1704;532;532;2345;1554
1705;3458;3458;2508;1366
1706;1707;1707;1826;137
1707;739;739;1022;1086
1708;1355;1355;4016;2066
1709;263;263;1070;2459
1710;900;900;2226;1832
1711;871;871;182;555
1712;3371;3371;1886;1778
1713;683;683;3991;1903
1714;757;757;2817;739
1715;2180;2180;3837;2435
1716;1068;1068;3151;2335
1717;9570;9570;3347;34
1718;1858;1858;4690;185
1719;2018;2018;511;1657
1720;1380;1380;2815;538
1721;1437;1437;167;1232
1722;1823;1823;673;976
1723;3118;3118;2283;864
1724;1504;1504;4614;1674
1725;2943;2943;2758;1688
1726;2148;2148;2189;746
1727;3848;3848;3056;1777
1728;1275;1275;4218;1218
1729;285;285;103;1762
1730;2102;2102;1502;356
1731;1872;1872;3395;500
1732;1121;1121;1398;2211
1733;2859;2859;4563;1718
1734;1794;1794;4910;1616
1735;2975;2975;3631;171
1736;3138;3138;3355;1408
1737;2019;2019;1320;279
1738;1153;1153;4934;966
1739;330;330;2810;125
1740;9462;9462;2291;1730
1741;1711;1711;722;697
1742;1449;1449;2322;1846
1743;5933;5933;869;1889
1744;1455;1455;1459;483
1745;9705;9705;1429;2114
1746;1775;1775;817;1417
1747;898;898;3651;18
1748;9850;9850;3677;163
1749;30;30;1974;144
1750;1164;1164;2201;1095
1751;572;572;75;2042
1752;419;419;1713;417
1753;2699;2699;3403;614
1754;2434;2434;3617;90
1755;738;738;3876;2268
1756;1946;1946;218;978
1757;4036;4036;3637;463
1758;551;551;3477;1367
1759;366;366;4588;1990
1760;1833;1833;319;2367
1761;1063;1063;3771;619
1762;1206;1206;1805;861
1763;6618;6618;3912;2368
1764;688;688;4568;303
1765;624;624;3831;2102
1766;2592;2592;3784;1332
1767;1340;1340;2323;845
1768;1796;1796;4082;60
1769;1664;1664;4186;287
1770;2241;2241;482;568
1771;1944;1944;1830;1027
1772;842;842;3413;2056
1773;2892;2892;1879;1568
1774;9725;9725;3220;955
1775;713;713;2093;959
1776;2239;2239;2845;1192
1777;864;864;4804;1844
1778;1129;1129;823;493
1779;2005;2005;3184;1251
1780;1752;1752;1940;256
1781;1070;1070;3538;1669
1782;1509;1509;4379;583
1783;1657;1657;2243;1632
1784;1843;1843;2903;122
1785;1090;1090;1426;2221
1786;1410;1410;1682;2440
1787;2027;2027;2996;2387
1788;771;771;945;2121
1789;4068;4068;1033;1950
1790;826;826;3413;637
1791;907;907;4718;2209
1792;1767;1767;2844;41
1793;1086;1086;345;790
1794;729;729;2491;1099
1795;1903;1903;3521;1111
1796;7084;7084;3917;2337
1797;1357;1357;3411;1978
1798;1810;1810;1301;1586
1799;2093;2093;2628;881
1800;9621;9621;2645;781
1801;125;125;3494;572
1802;248;248;4570;2459
1803;9941;9941;4491;2376
1804;1191;1191;1492;2077
1805;426;426;370;68
1806;674;674;1663;2487
1807;609;609;4834;1349
1808;5589;5589;182;2159
1809;9360;9360;1524;1631
1810;598;598;1031;1075
1811;99;99;414;1635
1812;227;227;2814;2470
1813;754;754;292;116
1814;3029;3029;2648;1733
1815;992;992;1781;698
1816;1705;1705;4392;36
1817;2398;2398;4562;1729
1818;1633;1633;1008;2246
1819;1411;1411;3142;583
1820;2807;2807;2149;2163
1821;3912;3912;788;1446
1822;872;872;1378;1224
1823;2072;2072;3048;610
1824;405;405;773;2150
1825;2438;2438;764;860
1826;2936;2936;3987;985
1827;1919;1919;3068;1266
1828;1581;1581;4389;469
1829;246;246;4700;2345
1830;959;959;3176;1122
1831;1270;1270;4435;1715
1832;1492;1492;3502;258
1833;745;745;3195;2112
1834;1268;1268;538;469
1835;224;224;3446;2184
1836;1553;1553;3969;1710
1837;2337;2337;4889;707
1838;352;352;750;2056
1839;1387;1387;2533;125
1840;1244;1244;4764;53
1841;2135;2135;1849;2235
1842;464;464;2813;1090
1843;1597;1597;4421;227
1844;404;404;2;489
1845;4821;4821;2998;875
1846;1181;1181;1904;1503
1847;7072;7072;2552;2239
1848;580;580;2698;2425
1849;816;816;709;1557
1850;1211;1211;4129;401
1851;1089;1089;4356;1074
1852;3776;3776;2402;608
1853;1399;1399;3160;2233
1854;2705;2705;479;1002
1855;743;743;1857;1218
1856;301;301;2116;1836
1857;435;435;1521;1848
1858;2078;2078;3717;1849
1859;2590;2590;728;226
1860;9350;9350;1384;1217
1861;2961;2961;3596;1583
1862;2441;2441;444;1220
1863;2513;2513;483;880
1864;1405;1405;3349;2315
1865;2546;2546;1596;508
1866;3911;3911;1913;1861
1867;1876;1876;4619;1377
1868;1911;1911;4754;357
1869;1345;1345;4202;2147
1870;1316;1316;2813;2049
1871;3687;3687;4504;1488
1872;1645;1645;3811;1829
1873;2580;2580;3476;2174
1874;9345;9345;3378;2192
1875;2421;2421;300;849
1876;1050;1050;2975;1072
1877;182;182;1957;1219
1878;2055;2055;3046;735
1879;2100;2100;2776;2236
1880;1569;1569;3861;647
1881;1124;1124;1434;1121
1882;3349;3349;369;1061
1883;2426;2426;3680;2209
1884;502;502;570;67
1885;1573;1573;3821;1270
1886;1781;1781;2032;514
1887;3262;3262;341;1983
1888;1106;1106;2716;1756
1889;3293;3293;3682;894
1890;851;851;1330;1133
1891;768;768;2447;335
1892;588;588;1171;2362
1893;2083;2083;22;481
1894;2353;2353;1148;838
1895;701;701;1168;971
1896;1590;1590;1404;1014
1897;638;638;2329;210
1898;1696;1696;1072;412
1899;2744;2744;3406;2481
1900;1442;1442;1084;1514
1901;703;703;2285;126
1902;1431;1431;2798;1881
1903;1764;1764;3496;277
1904;1507;1507;2897;2008
1905;2482;2482;4626;1414
1906;415;415;544;1746
1907;60;60;3927;934
1908;3436;3436;4782;40
1909;1246;1246;178;153
1910;430;430;3883;146
1911;1225;1225;159;617
1912;1793;1793;3476;1113
1913;709;709;941;2113
1914;1868;1868;1868;2079
1915;1786;1786;4950;95
1916;3339;3339;3226;522
1917;3647;3647;1765;1512
1918;2729;2729;4914;812
1919;1231;1231;4528;1044
1920;261;261;4565;2495
1921;1370;1370;1571;2378
1922;1744;1744;1903;2121
1923;9512;9512;1072;1964
1924;805;805;2872;1014
1925;1347;1347;366;1714
1926;1997;1997;3332;1626
1927;9775;9775;3789;1348
1928;555;555;2327;1335
1929;1409;1409;2210;1221
1930;1482;1482;3897;2335
1931;653;653;645;861
1932;552;552;884;806
1933;1616;1616;4641;754
1934;583;583;1691;721
1935;1348;1348;1575;520
1936;134;134;3637;1741
1937;1393;1393;1874;783
1938;1448;1448;782;200
1939;1488;1488;945;1154
1940;2047;2047;3277;2025
1941;2623;2623;3105;2080
1942;9524;9524;560;1942
1943;234;234;2537;1602
1944;1659;1659;4799;747
1945;1276;1276;1171;515
1946;1037;1037;3972;1723
1947;456;456;125;249
1948;676;676;229;902
1949;1540;1540;3155;743
1950;2352;2352;1199;448
1951;1998;1998;2943;2003
1952;1135;1135;4639;1899
1953;1993;1993;2416;1869
1954;989;989;1544;2487
1955;2259;2259;3842;1636
1956;1001;1001;4513;506
1957;9877;9877;382;2417
1958;657;657;1726;1764
1959;1977;1977;624;294
1960;2232;2232;2531;2288
1961;245;245;1293;397
1962;6116;6116;1755;2099
1963;59;59;1599;1320
1964;3627;3627;2572;318
1965;125;125;1282;1785
1966;1363;1363;3237;2312
1967;3660;3660;4275;358
1968;1501;1501;3836;1391
1969;1210;1210;4250;1559
